tweet_id,rating_denominator,dog_name,dog_stage,rating_numerator,jpg_url,img_num,prediction1,prediction1_confidence,predict1_is_dog,prediction2,prediction2_confidence,predict2_is_dog,prediction3,prediction3_confidence,predict3_is_dog,is_dog
780543529827336192,10,,No Entry,12.0,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,1,Golden Retriever,0.628,True,Labrador Retriever,0.317,True,Tibetan Mastiff,0.012,True,True
780459368902959104,10,Bear,No Entry,11.0,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,1,Great Dane,0.382,True,German Shepherd,0.312,True,Bull Mastiff,0.033,True,True
779834332596887552,10,Scout,No Entry,11.0,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1,Golden Retriever,0.994,True,Cocker Spaniel,0.003,True,Great Pyrenees,0.001,True,True
779377524342161408,10,,Pupper,12.0,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,1,Sundial,0.171,False,Cash Machine,0.06,False,Maze,0.055,False,True
779123168116150273,10,Reggie,No Entry,12.0,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,1,Toy Poodle,0.431,True,Soft-Coated Wheaten Terrier,0.06,True,Cocker Spaniel,0.06,True,True
779056095788752897,10,,No Entry,13.0,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,1,Chihuahua,0.721,True,Toy Terrier,0.113,True,Kelpie,0.053,True,True
778990705243029504,10,Jay,No Entry,11.0,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,2,Cocker Spaniel,0.715,True,Labrador Retriever,0.207,True,Chihuahua,0.029,True,True
778748913645780993,10,Mya,No Entry,11.0,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,1,Staffordshire Bullterrier,0.35100000000000003,True,Boxer,0.201,True,American Staffordshire Terrier,0.14300000000000002,True,True
778650543019483137,10,Strider,No Entry,10.0,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,1,German Shepherd,0.516,True,Malinois,0.3,True,Kelpie,0.087,True,True
778624900596654080,10,Penny,No Entry,11.0,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,2,Airedale,0.7859999999999999,True,Irish Terrier,0.121,True,Lakeland Terrier,0.015,True,True
778408200802557953,10,,No Entry,14.0,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,3,Pembroke,0.848,True,Cardigan,0.108,True,Beagle,0.012,True,True
778383385161035776,10,Nala,No Entry,13.0,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,1,Collie,0.345,True,Borzoi,0.313,True,Border Collie,0.213,True,True
778286810187399168,10,Stanley,No Entry,11.0,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,1,Boston Bull,0.322,True,Pug,0.23,True,Muzzle,0.101,False,True
778039087836069888,10,,Pupper,12.0,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,2,German Shepherd,0.718,True,Malinois,0.111,True,Norwegian Elkhound,0.059,True,True
778027034220126208,10,Sophie,Pupper,11.27,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,1,Clumber,0.947,True,Cocker Spaniel,0.016,True,Lhasa,0.006999999999999999,True,True
777885040357281792,10,Wesley,No Entry,3.0,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,1,Afghan Hound,0.124,True,Basset,0.12,True,Siberian Husky,0.109,True,True
777684233540206592,10,,No Entry,12.0,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,1,Cocker Spaniel,0.253,True,Golden Retriever,0.163,True,Otterhound,0.111,True,True
777621514455814149,10,Derek,No Entry,12.0,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,1,Chow,1.0,True,Norwich Terrier,0.0,True,Pomeranian,0.0,True,True
777189768882946048,10,Jeffrey,No Entry,12.0,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,2,Chihuahua,0.988,True,Mexican Hairless,0.004,True,Hog,0.002,False,True
776813020089548800,10,Solomon,No Entry,12.0,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,1,Toy Poodle,0.517,True,Miniature Poodle,0.255,True,Standard Poodle,0.16899999999999998,True,True
776477788987613185,10,Huck,Pupper,11.0,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,1,Labrador Retriever,0.885,True,Chesapeake Bay Retriever,0.058,True,Paintbrush,0.006,False,True
776218204058357768,10,,Floofer,13.0,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,1,Samoyed,0.94,True,Pomeranian,0.056,True,Keeshond,0.002,True,True
776201521193218049,10,,No Entry,10.0,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,1,Rottweiler,0.502,True,Black-And-Tan Coonhound,0.155,True,Bloodhound,0.135,True,True
776113305656188928,10,Sampson,Pupper,11.0,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,1,Mousetrap,0.777,False,Black Widow,0.094,False,Paddlewheel,0.017,False,True
776088319444877312,10,,No Entry,10.0,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,3,Web Site,1.0,False,Pug,0.0,True,Menu,0.0,False,True
775842724423557120,10,Blue,No Entry,12.0,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,2,Chow,0.52,True,Bath Towel,0.029,False,French Bulldog,0.026,True,True
775733305207554048,10,Anakin,Doggo,11.0,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,1,Long-Horned Beetle,0.614,False,Ox,0.029,False,Rhinoceros Beetle,0.028,False,True
775364825476165632,10,Finley,Doggo,11.0,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,3,Beagle,0.5710000000000001,True,Chihuahua,0.175,True,Pembroke,0.034,True,True
775085132600442880,10,Tucker,No Entry,13.0,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,1,Chow,0.317,True,Golden Retriever,0.242,True,Pomeranian,0.158,True,True
774757898236878852,10,Finley,No Entry,12.0,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,1,Toy Poodle,0.72,True,Miniature Poodle,0.252,True,Lakeland Terrier,0.006999999999999999,True,True
774639387460112384,10,Sprinkles,No Entry,10.0,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,1,Walker Hound,0.628,True,Basenji,0.129,True,Ibizan Hound,0.126,True,True
774314403806253056,10,,No Entry,14.0,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,3,Eskimo Dog,0.596,True,Siberian Husky,0.223,True,Saluki,0.036000000000000004,True,True
773985732834758656,10,Winnie,Pupper,11.0,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,4,Giant Panda,0.451,False,Fur Coat,0.14800000000000002,False,Pug,0.11,True,True
773922284943896577,10,Heinrich,No Entry,12.0,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,1,Pomeranian,0.5539999999999999,True,Samoyed,0.4320000000000001,True,Chow,0.003,True,True
773704687002451968,10,Loki,No Entry,12.0,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,2,Silky Terrier,0.324,True,Yorkshire Terrier,0.181,True,Airedale,0.133,True,True
773670353721753600,10,Shakespeare,No Entry,10.0,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,1,Old English Sheepdog,0.969,True,Maltese Dog,0.013,True,Soft-Coated Wheaten Terrier,0.005,True,True
773547596996571136,10,Chelsea,Pupper,11.0,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1,Norwegian Elkhound,0.3720000000000001,True,Chesapeake Bay Retriever,0.13699999999999998,True,Malamute,0.071,True,True
773308824254029826,10,Bungalo,No Entry,12.0,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg,1,Shopping Cart,0.5720000000000001,False,Labrador Retriever,0.151,True,Shopping Basket,0.107,False,True
773247561583001600,10,Chip,No Entry,10.0,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,1,Seat Belt,0.7140000000000001,False,Miniature Pinscher,0.083,True,Brabancon Griffon,0.076,True,True
773191612633579521,10,Grey,No Entry,12.0,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,1,Blenheim Spaniel,0.428,True,Shih-Tzu,0.219,True,Welsh Springer Spaniel,0.145,True,True
772877495989305348,10,,No Entry,11.0,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg,1,Tabby,0.218,False,Norwegian Elkhound,0.139,True,Wombat,0.07400000000000001,False,True
772826264096874500,10,Roosevelt,No Entry,11.0,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,1,Basset,0.915,True,Walker Hound,0.07200000000000001,True,Beagle,0.008,True,True
772193107915964416,10,Willem,Pupper,12.0,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,1,Pembroke,0.368,True,Chihuahua,0.224,True,Pekinese,0.165,True,True
772152991789019136,10,,No Entry,10.0,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,2,Golden Retriever,0.275,True,Irish Setter,0.101,True,Vizsla,0.07400000000000001,True,True
772117678702071809,10,Jack,No Entry,12.0,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,1,Labrador Retriever,0.218,True,Beagle,0.158,True,Golden Retriever,0.128,True,True
772114945936949249,10,Finn,No Entry,10.0,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,1,Chihuahua,0.8029999999999999,True,Toy Terrier,0.053,True,Italian Greyhound,0.037000000000000005,True,True
772102971039580160,10,Penny,No Entry,11.0,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,1,Pembroke,0.542,True,Cardigan,0.261,True,Shetland Sheepdog,0.064,True,True
771770456517009408,10,Davey,No Entry,11.0,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,1,Papillon,0.5329999999999999,True,Collie,0.192,True,Border Collie,0.122,True,True
771500966810099713,10,Dakota,No Entry,12.0,https://pbs.twimg.com/media/CrTsCPHWYAANdzC.jpg,1,Labrador Retriever,0.8340000000000001,True,Golden Retriever,0.103,True,Soccer Ball,0.012,False,True
771380798096281600,10,Fizz,No Entry,11.0,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,1,Collie,0.504,True,Border Collie,0.451,True,English Springer,0.013,True,True
771136648247640064,10,Dixie,No Entry,11.0,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,1,Bathtub,0.369,False,Golden Retriever,0.297,True,Tub,0.202,False,True
771102124360998913,10,Charlie,No Entry,12.0,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg,1,Labrador Retriever,0.569,True,Pug,0.18,True,Staffordshire Bullterrier,0.034,True,True
770787852854652928,10,Winston,No Entry,10.0,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,1,Bernese Mountain Dog,0.7879999999999999,True,Greater Swiss Mountain Dog,0.16399999999999998,True,Entlebucher,0.02,True,True
770772759874076672,10,Sebastian,No Entry,11.0,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,1,Chow,0.98,True,Golden Retriever,0.01,True,Pomeranian,0.005,True,True
770414278348247044,10,Al,No Entry,11.0,https://pbs.twimg.com/media/CrEPsfWXEAAKvem.jpg,1,Maillot,0.581,False,Maillot,0.081,False,Golden Retriever,0.054000000000000006,True,True
770293558247038976,10,Jackson,No Entry,10.0,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,1,Italian Greyhound,0.932,True,Mexican Hairless,0.039,True,Whippet,0.013,True,True
770069151037685760,10,Carbon,No Entry,10.0,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,1,Boston Bull,0.415,True,American Staffordshire Terrier,0.287,True,Staffordshire Bullterrier,0.115,True,True
769940425801170949,10,Klein,No Entry,12.0,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,1,Miniature Pinscher,0.7959999999999999,True,Chihuahua,0.155,True,Staffordshire Bullterrier,0.031,True,True
769695466921623552,10,Titan,No Entry,13.0,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,1,Pug,0.407,True,Muzzle,0.166,False,Kuvasz,0.046,True,True
769212283578875904,10,Dondon,No Entry,12.0,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,1,Golden Retriever,0.16699999999999998,True,Pekinese,0.14800000000000002,True,Cocker Spaniel,0.083,True,True
768970937022709760,10,Kirby,No Entry,12.0,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,1,Pomeranian,0.182,True,Golden Retriever,0.111,True,Mousetrap,0.086,False,True
768855141948723200,10,Jesse,No Entry,11.0,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,1,Chow,0.72,True,Brabancon Griffon,0.058,True,Rottweiler,0.055,True,True
768609597686943744,10,Lou,No Entry,10.0,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,1,Basenji,0.183,True,Italian Greyhound,0.136,True,Whippet,0.06,True,True
768596291618299904,10,Oakley,No Entry,12.0,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,1,Great Pyrenees,0.73,True,Golden Retriever,0.238,True,Labrador Retriever,0.021,True,True
768473857036525572,10,Chevy,No Entry,11.0,https://pbs.twimg.com/media/Cqoq5PGWAAA-U8T.jpg,1,Labrador Retriever,0.7390000000000001,True,Chesapeake Bay Retriever,0.246,True,Kelpie,0.006999999999999999,True,True
768193404517830656,10,Gerald,Doggo,8.0,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,1,Lion,0.397,False,Ram,0.301,False,Cheetah,0.094,False,True
767884188863397888,10,Tito,No Entry,10.0,https://pbs.twimg.com/media/CqgSl4DWcAA-x-o.jpg,3,Coral Reef,0.328,False,Cliff,0.157,False,Lakeside,0.049,False,True
767754930266464257,10,Philbert,No Entry,11.0,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg,1,Vizsla,0.308,True,Fountain,0.142,False,Chesapeake Bay Retriever,0.114,True,True
767500508068192258,10,Louie,No Entry,12.0,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg,1,Chow,0.483,True,Golden Retriever,0.165,True,Norfolk Terrier,0.06,True,True
767191397493538821,10,,Doggo,13.0,https://pbs.twimg.com/media/CqWcgcqWcAI43jm.jpg,1,Patio,0.7090000000000001,False,Boathouse,0.11,False,Pier,0.04,False,True
767122157629476866,10,Rupert,No Entry,13.0,https://pbs.twimg.com/media/CqVdiBJWIAEDZB4.jpg,2,Toy Poodle,0.8740000000000001,True,Miniature Poodle,0.059,True,Irish Terrier,0.035,True,True
766793450729734144,10,Rufus,No Entry,10.0,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,1,Beagle,0.452,True,Basset,0.198,True,Bloodhound,0.073,True,True
766693177336135680,10,Brudge,No Entry,11.0,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,1,Doberman,0.948,True,Vizsla,0.015,True,Rhodesian Ridgeback,0.01,True,True
766423258543644672,10,Shadoe,No Entry,9.0,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,2,Keeshond,0.996,True,Pomeranian,0.004,True,Norwegian Elkhound,0.0,True,True
766313316352462849,10,Oscar,No Entry,12.0,https://pbs.twimg.com/media/CqJ95SRWgAATPK_.jpg,1,Toy Poodle,0.967,True,Miniature Poodle,0.016,True,Cocker Spaniel,0.01,True,True
766069199026450432,10,Juno,No Entry,12.0,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,1,Redbone,0.485,True,Beagle,0.438,True,Basset,0.011,True,True
766008592277377025,10,Angel,No Entry,11.0,https://pbs.twimg.com/media/CqFouXOXYAAYpzG.jpg,1,Welsh Springer Spaniel,0.728,True,Basset,0.104,True,Brittany Spaniel,0.062,True,True
765719909049503744,10,Brat,No Entry,12.0,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,1,Golden Retriever,0.97,True,Labrador Retriever,0.022,True,Border Terrier,0.002,True,True
765669560888528897,10,Tove,No Entry,12.0,https://pbs.twimg.com/media/CqA0XcYWAAAzltT.jpg,1,Beagle,0.993,True,Walker Hound,0.003,True,Basset,0.002,True,True
765395769549590528,10,Zoey,No Entry,13.0,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,1,Pembroke,0.509,True,Cardigan,0.33,True,Shetland Sheepdog,0.039,True,True
765371061932261376,10,Louie,Pupper,11.0,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,2,Golden Retriever,0.8290000000000001,True,Labrador Retriever,0.08900000000000001,True,Kuvasz,0.017,True,True
765222098633691136,10,Gromit,No Entry,10.0,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,1,Dalmatian,0.557,True,Whippet,0.151,True,American Staffordshire Terrier,0.096,True,True
764857477905154048,10,Aubie,No Entry,12.0,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,1,Bernese Mountain Dog,0.792,True,Appenzeller,0.155,True,Entlebucher,0.038,True,True
764259802650378240,10,Kota,No Entry,10.0,https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg,1,German Shepherd,0.974,True,Malinois,0.026,True,Kelpie,0.0,True,True
763837565564780549,10,Alfie,No Entry,11.0,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,1,Malamute,0.375,True,Jean,0.069,False,Keeshond,0.051,True,True
763183847194451968,10,Clark,No Entry,8.0,https://pbs.twimg.com/media/CpdfpzKWYAAWSUi.jpg,1,Miniature Poodle,0.355,True,Toy Poodle,0.339,True,Teddy,0.156,False,True
763103485927849985,10,Belle,No Entry,10.0,https://pbs.twimg.com/media/CpcWknPXYAAeLP9.jpg,2,Seat Belt,0.6859999999999999,False,Ice Bear,0.08199999999999999,False,Chow,0.039,True,True
762699858130116608,10,Leela,No Entry,11.0,https://pbs.twimg.com/media/CpWnecZWIAAUFwt.jpg,1,Kelpie,0.519,True,German Shepherd,0.29600000000000004,True,Dingo,0.061,False,True
762471784394268675,10,Glenn,No Entry,12.0,https://pbs.twimg.com/ext_tw_video_thumb/762471745303355393/pu/img/RKcEUz7-VDipoGKJ.jpg,1,Samoyed,0.54,True,Standard Poodle,0.28,True,Toy Poodle,0.102,True,True
762464539388485633,10,Buddy,No Entry,12.0,https://pbs.twimg.com/media/CpTRc4DUEAAYTq6.jpg,4,Chow,1.0,True,Tibetan Mastiff,0.0,True,Dhole,0.0,False,True
762316489655476224,10,Scout,No Entry,11.0,https://pbs.twimg.com/media/CpRKzZKWAAABGh7.jpg,1,African Grey,0.27,False,Madagascar Cat,0.076,False,Television,0.033,False,True
762035686371364864,10,,No Entry,14.0,https://pbs.twimg.com/ext_tw_video_thumb/762035577168560129/pu/img/kD4TeHRRiSKgOyDx.jpg,1,Home Theater,0.063,False,Cash Machine,0.047,False,Theater Curtain,0.046,False,True
761976711479193600,10,Shelby,No Entry,12.0,https://pbs.twimg.com/media/CpMVxoRXgAAh350.jpg,3,Labrador Retriever,0.476,True,Chesapeake Bay Retriever,0.083,True,Staffordshire Bullterrier,0.048,True,True
761672994376806400,10,,No Entry,10.0,https://pbs.twimg.com/ext_tw_video_thumb/761672828462718981/pu/img/R00UYAAWB3GtuHdI.jpg,1,Gondola,0.319,False,Sea Lion,0.307,False,Pool Table,0.112,False,True
761599872357261312,10,Sephie,No Entry,11.0,https://pbs.twimg.com/media/CpG_CrlWYAYyuP3.jpg,1,Gordon Setter,0.24,True,Saluki,0.224,True,Doberman,0.13,True,True
761334018830917632,10,Bruce,No Entry,10.0,https://pbs.twimg.com/media/CpDNQGkWEAENiYZ.jpg,1,Norwegian Elkhound,0.823,True,Malinois,0.086,True,German Shepherd,0.063,True,True
761292947749015552,10,Bonaparte,No Entry,11.0,https://pbs.twimg.com/media/CpCn5aXXgAAOPTm.jpg,1,Standard Poodle,0.6609999999999999,True,Samoyed,0.315,True,Miniature Poodle,0.009000000000000001,True,True
761227390836215808,10,Albert,No Entry,10.0,https://pbs.twimg.com/media/CpBsRleW8AEfO8G.jpg,1,Cougar,0.307,False,French Bulldog,0.281,True,Boxer,0.055,True,True
761004547850530816,10,Bo,No Entry,11.0,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,1,Golden Retriever,0.735,True,Sussex Spaniel,0.065,True,Labrador Retriever,0.048,True,True
760893934457552897,10,Wishes,Doggo,11.0,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg,1,Blenheim Spaniel,0.114,True,Cocker Spaniel,0.106,True,Borzoi,0.07400000000000001,True,True
760656994973933572,10,Rose,No Entry,11.0,https://pbs.twimg.com/media/Co5lf-KW8AAIwJw.jpg,1,Golden Retriever,0.7609999999999999,True,Labrador Retriever,0.232,True,Redbone,0.003,True,True
760641137271070720,10,Theo,No Entry,12.0,https://pbs.twimg.com/media/Co5XExUWgAAL5L_.jpg,1,Axolotl,0.133,False,Killer Whale,0.131,False,Sea Lion,0.07,False,True
760539183865880579,10,Atlas,No Entry,12.0,https://pbs.twimg.com/media/Co36VZfWcAEN3R3.jpg,1,Samoyed,0.988,True,Malamute,0.005,True,West Highland White Terrier,0.001,True,True
760290219849637889,10,Rocco,No Entry,13.0,https://pbs.twimg.com/ext_tw_video_thumb/760289324994879489/pu/img/3ItvBEoo4aebPfvr.jpg,1,Old English Sheepdog,0.302,True,Lhasa,0.259,True,Briard,0.179,True,True
760252756032651264,10,Fido,No Entry,4.0,https://pbs.twimg.com/media/Coz12OLWgAADdys.jpg,1,Radio Telescope,0.155,False,Dam,0.155,False,Crane,0.098,False,True
760190180481531904,10,Sadie,No Entry,10.0,https://pbs.twimg.com/media/Coy87yiWYAACtPf.jpg,1,Balloon,0.918,False,Confectionery,0.049,False,Maraca,0.018000000000000002,False,True
759846353224826880,10,Kirby,No Entry,11.0,https://pbs.twimg.com/media/CouEOZhWAAAgFpE.jpg,1,Sussex Spaniel,0.355,True,Vizsla,0.141,True,Otterhound,0.092,True,True
759557299618865152,10,Emma,No Entry,10.0,https://pbs.twimg.com/media/Cop9VVUXgAAhX9u.jpg,2,Golden Retriever,0.763,True,Chesapeake Bay Retriever,0.194,True,Labrador Retriever,0.012,True,True
759447681597108224,10,Oakley,No Entry,11.0,https://pbs.twimg.com/media/CooZok_WEAA7oPw.jpg,1,Kuvasz,0.223,True,Bedlington Terrier,0.221,True,Teddy,0.181,False,True
759197388317847553,10,Luna,No Entry,12.0,https://pbs.twimg.com/media/Cok1_sjXgAU3xpp.jpg,1,Kuvasz,0.511,True,Golden Retriever,0.077,True,White Wolf,0.063,False,True
759099523532779520,10,Toby,No Entry,7.0,https://pbs.twimg.com/media/Cojc_Q0WcAAqi_K.jpg,1,Shetland Sheepdog,0.129,True,Kelpie,0.118,True,Siberian Husky,0.107,True,True
759047813560868866,10,Spencer,No Entry,11.0,https://pbs.twimg.com/media/Coit84_VYAEMtLi.jpg,1,Labrador Retriever,0.779,True,Bathing Cap,0.154,False,Golden Retriever,0.025,True,True
758854675097526272,10,Lilli,No Entry,11.0,https://pbs.twimg.com/media/Cof-SuqVYAAs4kZ.jpg,4,Barrow,0.974,False,Old English Sheepdog,0.024,True,Komondor,0.001,True,True
758828659922702336,10,,Doggo,13.0,https://pbs.twimg.com/media/Cofmom_VUAA4dRO.jpg,1,Chesapeake Bay Retriever,0.48,True,Vizsla,0.265,True,Weimaraner,0.122,True,True
758740312047005698,10,Boston,No Entry,12.0,https://pbs.twimg.com/media/CoeWSJcUIAAv3Bq.jpg,1,Chesapeake Bay Retriever,0.8490000000000001,True,Labrador Retriever,0.11,True,Curly-Coated Retriever,0.025,True,True
758474966123810816,10,Brandonald,No Entry,11.0,https://pbs.twimg.com/media/Coak48zWAAAhBxV.jpg,1,Pembroke,0.546,True,Cardigan,0.244,True,German Shepherd,0.1,True,True
758467244762497024,10,,No Entry,11.0,https://pbs.twimg.com/ext_tw_video_thumb/758467147756691456/pu/img/YTNzjRFDSPNXukmM.jpg,1,Labrador Retriever,0.436,True,Chihuahua,0.114,True,American Staffordshire Terrier,0.1,True,True
758405701903519748,10,Odie,No Entry,10.0,https://pbs.twimg.com/media/CoZl9fXWgAMox0n.jpg,4,Chesapeake Bay Retriever,0.703,True,Laptop,0.092,False,Notebook,0.033,False,True
758355060040593408,10,Corey,No Entry,11.0,https://pbs.twimg.com/media/CoY324eWYAEiDOG.jpg,1,Pembroke,0.988,True,Cardigan,0.012,True,Siamese Cat,0.0,False,True
758041019896193024,10,,No Entry,9.0,https://pbs.twimg.com/media/CoUaSKEXYAAYsAl.jpg,1,Bookshop,0.794,False,Cardigan,0.051,True,Bernese Mountain Dog,0.027000000000000003,True,True
757741869644341248,10,Leonard,No Entry,10.0,https://pbs.twimg.com/media/CoQKNY7XYAE_cuX.jpg,1,Skunk,0.61,False,Old English Sheepdog,0.129,True,Siberian Husky,0.019,True,True
757725642876129280,10,Beckham,No Entry,11.0,https://pbs.twimg.com/media/CoP7c4bWcAAr55g.jpg,2,Seat Belt,0.425,False,Labrador Retriever,0.128,True,Siamese Cat,0.091,False,True
757611664640446465,10,Cooper,No Entry,12.0,https://pbs.twimg.com/media/CoOTyXJXEAAtjs9.jpg,1,Bluetick,0.8290000000000001,True,Beagle,0.145,True,Walker Hound,0.02,True,True
757400162377592832,10,,No Entry,13.0,https://pbs.twimg.com/media/CoLTbbzXYAElNM6.jpg,1,Seat Belt,0.524,False,Golden Retriever,0.08800000000000001,True,Tibetan Mastiff,0.075,True,True
757393109802180609,10,,Doggo,10.0,https://pbs.twimg.com/media/CoLNAq6WAAAkmdJ.jpg,2,Labrador Retriever,0.787,True,Chesapeake Bay Retriever,0.113,True,Rottweiler,0.048,True,True
757354760399941633,10,Devón,No Entry,8.0,https://pbs.twimg.com/media/CoKqIndWgAAattd.jpg,1,Italian Greyhound,0.915,True,Whippet,0.048,True,Ice Lolly,0.015,False,True
756998049151549440,10,Oliver,No Entry,11.0,https://pbs.twimg.com/media/CoFlsGAWgAA2YeV.jpg,4,Golden Retriever,0.679,True,Labrador Retriever,0.073,True,Border Terrier,0.049,True,True
756939218950160384,10,Jax,Pupper,12.0,https://pbs.twimg.com/media/CoEwMXeWEAAaIz5.jpg,1,Golden Retriever,0.79,True,Cocker Spaniel,0.13,True,Labrador Retriever,0.065,True,True
756651752796094464,10,Gert,No Entry,11.0,https://pbs.twimg.com/media/CoAqwPTW8AAiJlz.jpg,1,Pembroke,0.295,True,Kelpie,0.282,True,Cardigan,0.113,True,True
756303284449767430,10,,No Entry,11.0,https://pbs.twimg.com/media/Cn7tyyZWYAAPlAY.jpg,1,Golden Retriever,0.982,True,Cocker Spaniel,0.006999999999999999,True,Labrador Retriever,0.004,True,True
756288534030475264,10,,No Entry,12.0,https://pbs.twimg.com/media/Cn7gaHrWIAAZJMt.jpg,3,Conch,0.926,False,French Bulldog,0.032,True,Tiger Cat,0.006999999999999999,False,True
756275833623502848,10,,Puppo,10.0,https://pbs.twimg.com/media/Cn7U2xlW8AI9Pqp.jpg,1,Airedale,0.603,True,Irish Terrier,0.087,True,Bloodhound,0.086,True,True
755955933503782912,10,,Pupper,12.0,https://pbs.twimg.com/ext_tw_video_thumb/755955658164465664/pu/img/YcjfthN7C3z61GUj.jpg,1,Pekinese,0.597,True,Maltese Dog,0.17600000000000002,True,Great Pyrenees,0.027000000000000003,True,True
755206590534418437,10,,Doggo,14.0,https://pbs.twimg.com/media/CnsIT0WWcAAul8V.jpg,1,Web Site,0.907,False,Printer,0.009000000000000001,False,Carton,0.005,False,True
